ProductId|category|subcategory|procuredValue|minMargin|maxMargin|SellerID|lastModified
51774651|138|1381991|1445.49|9.07|17.15|9016|2017-05-02 15:57:43
41261137|106|1061620|2961.58|3.13|22.76|9016|2017-05-03 16:11:53
53527172|183|1831428|2724.79|14.66|20.22|9009|2017-04-30 15:46:04
50010876|158|1581508|4488.97|13.31|14.24|9017|2017-05-09 15:57:29
51720875|179|1791234|4768.60|8.50|28.57|9004|2017-05-09 15:48:35
38541242|132|1321632|4448.42|1.48|2.00|9027|2017-05-06 16:04:41
70143642|111|1111955|267.89|22.26|22.96|9006|2017-05-06 15:54:40
47530438|165|1651942|1205.76|22.05|43.75|9006|2017-05-06 16:07:04
80827208|180|1801636|520.17|1.09|24.79|9001|2017-05-09 15:44:39
73722385|105|1051696|2731.13|21.40|38.69|9011|2017-05-01 15:54:44
33606644|119|1191875|520.21|1.54|8.96|9029|2017-05-08 16:07:25
75268650|174|1741041|398.73|9.64|11.75|9011|2017-05-10 16:12:02
81421770|171|1711285|3411.73|19.74|23.96|9022|2017-05-01 15:42:24
16818760|154|1541811|3926.09|13.74|25.12|9024|2017-05-08 16:04:26
36138755|128|1281466|4837.95|24.72|25.52|9007|2017-04-27 15:40:15
55048157|118|1181641|3462.11|6.35|18.68|9030|2017-05-10 15:55:53
66164204|198|1981024|4052.25|24.50|32.59|9030|2017-05-10 16:06:23
50250336|113|1131295|1730.78|12.71|17.55|9022|2017-04-29 15:47:36
25573815|177|1771256|1573.22|12.02|27.44|9013|2017-05-09 16:03:03
23433641|154|1541380|3506.65|11.76|22.43|9026|2017-05-01 15:53:49
38261241|145|1451216|1328.10|5.40|14.51|9008|2017-04-27 15:54:22
40700506|112|1121940|995.93|15.68|33.21|9024|2017-05-04 15:40:06
25064182|110|1101253|4216.70|20.27|35.27|9009|2017-05-04 15:42:38
62515010|169|1691174|1460.12|4.01|16.66|9001|2017-05-07 15:53:58
57711088|129|1291718|3637.56|8.05|20.37|9010|2017-05-11 16:00:50
55007628|193|1931227|3511.72|20.70|36.69|9017|2017-05-09 15:55:01
70443254|189|1891064|4997.01|21.19|23.22|9001|2017-05-11 15:43:19
17307724|125|1251413|4375.76|14.89|17.64|9001|2017-05-10 15:47:41
56484800|126|1261505|4519.45|2.43|24.13|9029|2017-04-28 15:42:27
33473116|125|1251877|4317.40|3.29|9.38|9011|2017-05-08 16:02:58
55783566|123|1231774|3697.77|23.07|41.00|9019|2017-04-28 15:39:04
40484578|114|1141871|3733.47|9.37|19.48|9029|2017-05-06 16:10:35
66454482|164|1641445|3572.12|3.91|27.21|9004|2017-04-28 15:59:15
43414250|198|1981961|1770.90|19.57|28.82|9003|2017-04-29 15:39:50
44378562|169|1691103|1262.68|0.21|16.01|9005|2017-05-08 15:38:23
51178111|183|1831286|4022.95|24.78|43.65|9006|2017-05-01 15:47:22
63120207|158|1581141|4071.65|18.53|22.42|9021|2017-05-10 16:08:34
43660414|107|1071024|947.20|7.85|22.08|9006|2017-05-07 15:43:58
86460037|161|1611645|225.02|15.73|40.53|9023|2017-05-11 16:03:46
60102831|175|1751497|3309.55|10.14|29.93|9006|2017-05-05 15:57:51
87371851|117|1171290|4367.02|21.72|33.58|9023|2017-05-01 15:55:48
11212130|180|1801503|2674.43|1.48|23.96|9014|2017-04-27 15:52:40
37357784|105|1051122|4119.94|7.71|25.26|9027|2017-05-09 15:58:43
26440364|161|1611914|2800.74|8.75|16.23|9019|2017-05-08 15:51:29
76610247|184|1841800|955.19|15.80|37.38|9023|2017-05-08 16:04:17
13566042|154|1541974|4661.37|12.66|18.20|9023|2017-05-08 15:53:16
25668411|142|1421266|816.08|3.27|18.04|9003|2017-05-02 15:37:15
83410118|184|1841955|1654.81|23.44|35.36|9017|2017-04-28 16:08:25
61405382|139|1391945|2120.65|22.44|32.42|9004|2017-04-30 15:41:06
67287450|175|1751437|1722.31|23.03|40.68|9001|2017-04-28 15:44:52
38218245|106|1061537|137.91|7.82|22.73|9012|2017-05-04 15:59:56
70468102|107|1071905|1403.31|17.52|41.58|9008|2017-05-03 15:48:07
40652610|171|1711023|2161.42|0.90|20.37|9016|2017-05-10 16:04:54
13236332|157|1571100|4062.92|24.47|29.89|9009|2017-05-06 15:58:12
64572780|188|1881011|4240.75|10.07|30.14|9028|2017-05-11 15:42:58
82118375|126|1261474|1394.85|11.42|19.74|9006|2017-04-30 15:59:08
74004145|170|1701464|2517.65|16.88|31.62|9023|2017-05-06 15:40:58
77285542|114|1141733|955.30|16.32|21.09|9003|2017-05-10 16:04:48
87087555|101|1011751|4947.74|24.11|43.22|9030|2017-05-05 16:07:20
21200586|150|1501070|2610.20|9.80|23.72|9020|2017-05-02 15:43:35
85841075|166|1661980|2569.10|20.03|37.59|9008|2017-05-08 16:01:43
54216024|115|1151803|1900.60|8.13|20.47|9009|2017-04-29 15:40:17
55683640|187|1871625|661.00|7.12|15.30|9023|2017-05-04 15:38:33
53520173|152|1521557|2047.49|11.81|15.67|9028|2017-05-06 15:47:45
64516604|144|1441245|4474.14|20.74|43.49|9009|2017-05-02 15:48:32
68305603|174|1741207|3554.63|0.97|16.18|9009|2017-05-03 15:43:20
78671712|108|1081858|1519.31|19.90|24.54|9002|2017-05-01 15:38:40
28013064|169|1691966|3630.81|17.77|30.61|9014|2017-05-10 15:40:06
22643648|126|1261669|3185.74|13.28|24.36|9028|2017-04-27 16:01:08
63682523|175|1751459|3274.73|24.30|32.87|9010|2017-05-04 16:08:34
53858615|163|1631750|189.80|13.42|28.94|9007|2017-05-03 15:50:54
48331358|188|1881289|4257.11|24.48|24.74|9021|2017-05-09 15:55:02
17466807|170|1701209|4698.80|23.51|28.63|9002|2017-05-01 15:39:08
40078621|193|1931748|4135.40|15.15|15.98|9020|2017-04-28 16:10:02
61557683|102|1021762|2053.94|1.82|10.02|9021|2017-04-27 15:41:59
76050587|188|1881157|163.19|22.89|29.13|9010|2017-04-28 15:59:38
22516642|152|1521618|2658.30|14.20|26.30|9024|2017-04-27 16:08:50
75835366|146|1461269|1655.89|16.12|40.86|9019|2017-05-03 16:02:23
84108620|106|1061698|2575.73|21.18|43.60|9028|2017-04-28 15:43:49
23564148|162|1621776|4268.62|1.66|22.64|9019|2017-05-06 15:44:27
52313520|174|1741380|689.35|10.54|24.96|9009|2017-05-06 15:47:50
40215531|107|1071681|4284.42|14.73|31.50|9030|2017-04-30 15:54:22
25734484|182|1821974|1325.16|24.58|34.49|9006|2017-05-05 15:52:27
22010137|168|1681109|4530.16|17.74|36.30|9013|2017-04-30 16:03:40
24080506|125|1251466|197.79|11.81|14.16|9022|2017-04-28 15:55:50
81345773|118|1181541|2892.09|22.09|41.33|9021|2017-05-01 15:48:30
72756507|174|1741906|1470.39|1.15|16.53|9011|2017-05-01 15:49:10
83424787|146|1461802|1629.15|20.65|27.72|9006|2017-05-03 15:43:28
88171208|160|1601342|933.90|8.18|29.09|9005|2017-05-09 15:40:48
50237612|174|1741892|4143.28|20.81|22.55|9028|2017-04-29 15:58:28
80570526|196|1961635|549.51|6.20|27.09|9019|2017-05-08 15:36:24
33265467|172|1721920|1506.27|10.84|21.67|9003|2017-05-02 16:07:48
24784088|112|1121971|4312.23|23.12|45.85|9026|2017-05-09 15:46:24
78300657|128|1281132|3630.44|23.70|38.16|9003|2017-04-27 15:40:45
65622564|120|1201716|2985.71|0.48|14.27|9021|2017-05-01 16:02:02
23154642|105|1051988|4356.01|24.00|24.13|9017|2017-05-02 15:53:28
55403037|135|1351278|2336.66|3.73|10.88|9004|2017-05-06 15:55:10
28238828|115|1151584|2087.41|2.35|3.35|9019|2017-04-30 16:07:08
33061414|166|1661515|2119.60|19.31|26.91|9006|2017-05-11 15:48:11
78863743|117|1171320|1698.74|12.59|33.45|9026|2017-05-03 16:02:45
40880301|196|1961323|2992.63|6.05|12.70|9002|2017-05-11 15:36:25
15370126|142|1421040|1828.81|17.55|30.75|9030|2017-05-04 15:36:02
71631131|126|1261367|4498.10|1.62|21.34|9008|2017-05-04 15:52:29
54506544|155|1551042|2058.93|18.60|43.39|9029|2017-05-06 16:00:59
34817351|104|1041563|1137.73|22.70|28.52|9003|2017-04-30 16:03:48
17607258|157|1571784|801.95|11.79|20.44|9018|2017-04-28 16:00:16
53570451|135|1351050|1781.19|5.23|19.67|9001|2017-04-29 15:36:32
24168214|138|1381597|3595.65|21.76|33.19|9006|2017-05-02 15:58:35
24503842|172|1721820|2246.35|23.37|43.60|9009|2017-04-29 15:46:54
42841243|116|1161420|3283.58|7.95|32.91|9012|2017-04-29 15:42:26
27604047|165|1651371|906.58|17.34|22.78|9016|2017-04-28 15:52:36
51305226|106|1061870|3755.09|6.02|20.35|9013|2017-05-08 16:08:33
30377336|121|1211121|4846.31|2.48|24.69|9027|2017-05-09 15:57:42
83846235|177|1771973|4305.21|22.64|34.40|9015|2017-05-11 15:51:40
35527526|143|1431657|1086.48|13.91|16.59|9013|2017-05-03 15:57:31
21133212|142|1421429|1644.77|13.31|36.63|9021|2017-05-04 16:05:56
60256660|165|1651274|1122.52|24.87|28.80|9014|2017-04-30 15:39:58
56674557|102|1021489|4349.00|22.17|34.89|9017|2017-05-09 16:05:19
28807446|194|1941671|1801.76|2.87|12.59|9015|2017-05-01 16:06:35
60733473|135|1351647|3365.05|23.23|27.62|9024|2017-04-30 15:36:25
45330527|169|1691016|3956.90|7.59|21.40|9021|2017-04-30 15:41:07
51717374|191|1911463|1720.39|24.61|25.12|9028|2017-04-30 16:00:51
48675687|167|1671888|4205.70|3.93|8.63|9004|2017-05-03 15:59:21
56482547|109|1091758|3976.23|9.34|20.57|9016|2017-04-28 15:55:42
77351588|198|1981712|2624.01|21.02|37.15|9027|2017-04-27 15:56:36
17556882|178|1781087|2274.05|6.98|9.58|9022|2017-04-28 15:58:59
67460864|166|1661225|4252.94|22.71|42.76|9019|2017-05-02 15:37:26
24031551|108|1081123|2127.93|3.36|4.25|9011|2017-04-29 15:38:27
67518774|186|1861985|3468.12|12.92|18.87|9015|2017-05-09 15:46:55
24450816|106|1061384|4846.60|12.69|27.00|9012|2017-05-08 16:07:12
48517530|106|1061177|4428.83|18.20|42.10|9026|2017-04-29 16:04:16
68558640|176|1761176|4632.34|21.42|43.24|9004|2017-05-04 15:59:19
88748615|116|1161240|1150.41|2.81|13.55|9013|2017-04-29 16:05:21
47217811|127|1271872|832.63|21.13|25.59|9026|2017-05-10 15:44:21
25036256|110|1101920|2170.07|15.62|40.09|9004|2017-04-27 15:39:53
52245704|145|1451741|3424.23|23.23|32.82|9019|2017-05-03 16:05:03
61646343|172|1721889|473.57|12.82|16.25|9021|2017-04-30 16:08:45
14515138|156|1561413|2829.59|13.28|13.87|9013|2017-05-01 15:41:05
12553760|198|1981213|1939.70|7.00|24.03|9008|2017-05-07 15:41:04
10085367|119|1191476|1417.80|8.79|13.24|9002|2017-04-29 16:06:24
81148336|114|1141122|3366.69|18.47|30.45|9010|2017-05-03 15:46:19
41071855|101|1011425|172.76|19.80|43.01|9018|2017-04-29 15:52:11
17580516|110|1101983|4447.88|7.77|30.36|9009|2017-05-11 16:11:07
33438338|114|1141380|1744.26|9.82|30.72|9009|2017-04-27 15:51:19
52004782|145|1451279|344.33|19.81|34.32|9021|2017-05-04 15:36:19
45283652|190|1901606|3483.36|21.24|40.04|9001|2017-05-07 15:46:24
82647252|189|1891227|694.30|1.56|3.22|9029|2017-05-04 15:55:24
22470771|196|1961339|1733.64|2.95|4.22|9022|2017-05-07 15:46:20
28315565|167|1671456|641.87|24.32|30.01|9027|2017-04-27 15:37:58
67161401|134|1341720|1060.61|8.17|29.78|9016|2017-04-28 15:37:22
87050224|104|1041273|349.02|5.17|21.97|9014|2017-04-30 16:07:31
22732301|175|1751754|3790.88|9.83|34.72|9009|2017-05-10 15:58:35
50610681|124|1241556|272.56|23.31|33.06|9024|2017-04-27 15:41:43
75434778|162|1621962|2063.12|3.45|7.23|9012|2017-05-07 15:50:56
44530302|197|1971709|3485.53|22.23|35.24|9005|2017-04-29 15:46:15
52806701|146|1461295|8.16|5.79|25.71|9024|2017-04-29 16:02:50
58773112|125|1251009|2452.50|7.95|30.94|9016|2017-05-06 16:05:51
72520034|100|1001740|4945.18|22.83|24.42|9022|2017-05-10 16:05:11
74660003|154|1541107|1833.29|2.91|13.96|9021|2017-04-30 15:50:42
66186066|128|1281816|954.48|7.07|19.68|9010|2017-05-03 16:08:54
16160111|162|1621449|195.83|9.76|29.41|9015|2017-05-09 15:44:42
20676052|149|1491587|4540.58|5.40|13.88|9005|2017-05-07 15:43:47
20702815|139|1391331|526.24|12.00|27.47|9024|2017-05-06 15:53:50
38554617|139|1391436|1588.09|24.26|47.13|9028|2017-05-03 15:56:04
23165302|132|1321052|1395.19|13.43|36.50|9008|2017-05-03 16:06:00
34328506|122|1221223|2519.35|5.51|8.11|9009|2017-04-28 15:53:35
82648552|178|1781548|3790.08|4.55|5.11|9029|2017-04-28 15:59:07
76418537|126|1261684|3648.66|4.27|5.41|9016|2017-04-30 15:35:43
62132056|155|1551738|2371.61|1.79|7.80|9025|2017-05-08 15:53:27
35672375|123|1231570|3682.24|3.65|6.31|9001|2017-05-04 15:41:25
47340465|114|1141114|3132.71|17.01|22.50|9030|2017-04-27 15:46:16
38371538|114|1141528|4203.35|11.08|35.16|9011|2017-05-11 15:49:36
71358362|197|1971303|1702.95|4.26|17.69|9013|2017-05-10 16:10:27
47736475|187|1871769|4703.15|15.32|36.68|9025|2017-04-27 15:50:49
62846660|143|1431269|4380.91|2.01|19.25|9027|2017-05-05 15:43:43
77183508|155|1551936|4244.82|16.69|17.77|9028|2017-05-07 16:12:14
55863680|190|1901489|2121.58|5.55|28.89|9018|2017-05-11 16:03:33
32477217|112|1121966|2481.54|3.34|13.63|9021|2017-05-06 15:49:57
63412161|162|1621105|340.60|17.12|40.69|9008|2017-05-03 15:41:15
45331883|172|1721486|4368.60|12.23|26.96|9017|2017-04-29 15:45:21
46303628|101|1011297|4409.78|6.32|8.28|9023|2017-05-03 15:52:30
14503181|111|1111841|1224.92|6.65|20.70|9010|2017-04-29 15:57:09
35882245|148|1481424|3949.20|21.62|23.55|9002|2017-05-02 16:02:17
53604317|112|1121299|1594.05|6.40|7.61|9005|2017-05-03 15:45:06
54067184|141|1411216|3515.06|11.32|29.26|9026|2017-05-11 15:36:43
63601101|152|1521481|745.54|11.14|35.59|9006|2017-05-05 16:00:00
71806626|146|1461104|2535.27|15.75|40.41|9012|2017-05-03 15:55:28
16673783|105|1051366|2334.90|3.02|24.01|9028|2017-05-09 15:52:10
77548470|134|1341785|3557.99|4.02|10.43|9001|2017-05-01 15:47:35
53011741|160|1601359|3226.29|6.29|29.13|9018|2017-04-28 15:58:41
65521850|161|1611169|2204.26|24.20|29.64|9011|2017-05-06 15:52:27
32604762|100|1001064|1374.40|17.27|19.01|9008|2017-05-08 15:50:34
45618740|180|1801723|11.42|23.86|42.31|9007|2017-05-03 16:03:39
43827651|112|1121739|1887.10|20.19|40.37|9022|2017-04-28 15:50:12
72851056|110|1101199|2428.67|4.65|16.82|9020|2017-05-10 15:46:15
63412153|151|1511340|454.79|1.13|4.30|9005|2017-05-08 15:42:32
53744621|194|1941005|4092.90|19.29|22.79|9002|2017-05-02 15:38:58
57712326|150|1501923|2566.67|4.41|4.72|9021|2017-05-03 16:10:05
76184167|188|1881730|4636.56|2.44|4.69|9009|2017-05-03 15:49:50
53215738|149|1491777|2752.03|2.04|10.30|9013|2017-05-05 16:08:48
40663326|198|1981569|1330.68|5.25|8.10|9010|2017-05-07 15:57:48
60068132|132|1321266|3223.10|24.95|41.49|9014|2017-04-30 15:57:35
24032848|126|1261164|4964.79|0.30|22.64|9016|2017-05-06 15:56:29
20882314|150|1501304|1074.03|0.77|12.56|9027|2017-05-03 15:44:57
13207846|195|1951888|3339.35|9.24|14.66|9028|2017-05-07 15:59:12
40688640|136|1361894|1752.95|5.55|16.72|9010|2017-05-01 16:06:01
80546840|174|1741186|371.27|0.75|7.01|9019|2017-05-01 15:39:35
10612158|123|1231016|3094.38|13.88|19.16|9029|2017-05-07 16:11:41
87140231|141|1411375|4072.07|19.16|27.43|9008|2017-05-11 15:58:59
76366824|122|1221540|4329.66|15.04|35.74|9003|2017-05-07 15:52:07
52116181|138|1381964|3985.52|4.88|6.67|9005|2017-05-07 15:49:06
24171817|113|1131081|1313.28|3.96|26.19|9024|2017-04-28 15:38:18
44577035|149|1491595|4204.61|24.65|33.28|9020|2017-05-06 15:51:34
13358808|181|1811823|4670.46|16.69|38.89|9003|2017-05-02 15:56:29
13261367|170|1701343|4917.13|13.55|23.40|9009|2017-05-10 16:09:22
25715334|163|1631301|3723.69|16.48|25.61|9012|2017-05-10 16:11:41
72002726|190|1901450|4849.89|21.81|28.06|9005|2017-05-03 15:35:42
77135833|103|1031741|4255.16|3.51|21.57|9012|2017-05-02 15:59:00
85831676|147|1471928|4739.30|1.31|3.60|9030|2017-05-11 16:03:25
17008847|124|1241382|3353.02|5.56|6.72|9028|2017-05-05 15:56:58
18043836|134|1341898|4502.17|2.45|17.65|9005|2017-05-10 16:10:47
48164667|102|1021988|4540.63|6.08|28.60|9025|2017-05-08 15:57:21
37530846|129|1291385|2517.69|24.55|47.86|9010|2017-05-07 15:50:27
50747313|193|1931474|949.16|22.48|28.86|9014|2017-05-08 15:48:46
88748645|181|1811426|966.42|1.02|23.10|9015|2017-05-04 16:03:11
56325721|185|1851073|4641.60|1.11|4.55|9008|2017-05-10 16:04:14
32705404|105|1051340|2564.24|22.61|45.91|9027|2017-04-30 15:51:51
75726171|165|1651980|85.00|20.50|34.40|9007|2017-05-01 15:45:05
36376754|173|1731322|3041.04|22.04|31.01|9027|2017-04-29 15:55:20
54625032|166|1661027|1781.38|22.46|44.89|9023|2017-04-27 15:46:25
12622031|198|1981173|4061.94|5.53|28.87|9029|2017-05-04 15:40:01
51372015|180|1801076|2865.98|1.72|17.01|9014|2017-04-27 16:07:52
48000363|195|1951898|4891.17|21.12|29.53|9026|2017-05-11 15:41:10
31624584|126|1261765|2055.41|4.39|9.41|9019|2017-05-11 15:55:11
21427201|113|1131489|4327.94|17.65|31.40|9024|2017-05-07 15:47:22
65273148|108|1081749|2243.48|22.45|35.70|9020|2017-05-06 16:10:17
41854732|163|1631076|4374.91|11.01|35.49|9014|2017-04-29 16:02:40
13765242|132|1321914|695.96|20.59|31.16|9002|2017-05-01 15:41:18
47121611|133|1331366|2761.33|24.69|24.76|9016|2017-05-02 15:46:21
36035481|109|1091546|3659.59|6.82|20.60|9017|2017-04-27 16:05:28
65388468|195|1951256|66.18|12.60|27.07|9007|2017-05-08 16:06:41
18144544|197|1971152|4078.25|21.92|30.57|9016|2017-04-28 15:43:46
74773542|145|1451461|456.02|16.04|17.03|9022|2017-05-06 15:38:23
46071818|118|1181537|4379.53|19.73|26.35|9004|2017-04-30 15:50:01
88003757|133|1331155|355.93|17.62|20.85|9019|2017-05-03 16:11:06
73880234|160|1601778|165.95|20.61|25.71|9024|2017-04-30 15:41:01
42885672|132|1321755|1050.26|20.50|44.46|9018|2017-05-06 15:58:05
65840835|150|1501304|3403.38|19.84|28.78|9014|2017-05-07 15:39:43
17585343|188|1881187|1806.84|1.89|25.18|9024|2017-04-27 15:57:26
28832447|169|1691412|4958.69|18.72|40.13|9007|2017-04-28 15:38:33
61136688|132|1321180|1631.32|1.65|22.67|9028|2017-04-27 15:36:38
85203010|174|1741032|3291.74|0.27|4.78|9027|2017-05-10 15:59:37
24208846|139|1391180|2887.47|23.11|36.04|9025|2017-05-11 15:38:08
13778541|101|1011303|4774.27|9.41|25.41|9028|2017-04-30 15:59:26
46173880|188|1881467|3417.06|3.69|13.20|9014|2017-04-27 15:54:35
12075688|102|1021012|2588.17|5.23|9.46|9016|2017-05-01 16:07:25
18072366|126|1261568|3317.71|7.50|18.41|9003|2017-05-05 15:52:59
66326867|181|1811882|2875.48|15.84|35.63|9019|2017-05-04 15:51:57
41287042|181|1811496|495.92|10.16|15.53|9023|2017-04-28 16:03:07
23648317|100|1001066|3776.49|9.03|18.48|9024|2017-05-02 16:03:07
42257883|108|1081823|3520.44|23.69|35.35|9007|2017-04-30 16:10:25
57077765|171|1711712|4033.97|23.95|40.91|9009|2017-05-07 15:47:15
33471761|109|1091936|1122.45|5.86|15.29|9006|2017-05-02 15:56:37
36820678|139|1391588|1871.69|10.13|11.78|9009|2017-04-27 15:57:22
86401500|184|1841700|3093.03|10.46|22.97|9004|2017-05-04 16:04:04
68208420|161|1611029|2113.31|12.69|21.57|9006|2017-05-08 15:53:42
14451440|125|1251337|4937.80|22.49|33.77|9013|2017-04-30 15:42:33
13018070|134|1341033|2811.23|2.00|13.14|9007|2017-04-28 15:44:32
23762001|187|1871909|1787.73|17.87|37.93|9019|2017-05-06 15:57:06
72267714|165|1651586|3648.58|12.51|18.79|9027|2017-04-27 15:59:03
83852080|114|1141807|1012.58|24.71|28.73|9012|2017-05-03 16:06:19
50747337|111|1111770|3786.38|9.90|17.65|9017|2017-05-03 15:38:32
87740866|178|1781106|1221.19|12.81|24.68|9006|2017-05-02 15:35:42
15625478|114|1141470|4701.71|6.43|6.65|9019|2017-05-03 15:48:34
55882883|112|1121202|794.49|7.09|20.09|9014|2017-05-06 15:46:21
46606551|124|1241363|4533.90|2.75|12.20|9004|2017-04-27 15:59:02
85673063|177|1771527|421.26|16.24|37.38|9027|2017-05-04 16:09:54
47801162|149|1491991|3979.79|0.99|18.74|9006|2017-05-05 15:40:39
86657661|158|1581155|1883.62|21.96|28.68|9023|2017-04-28 15:47:07
36607104|158|1581290|4393.81|2.35|20.48|9006|2017-05-02 16:07:18
47551600|102|1021356|3363.01|4.58|6.25|9005|2017-05-02 15:59:19
31473856|177|1771667|2317.90|13.70|36.16|9029|2017-05-01 16:01:12
80283144|186|1861526|3055.42|20.38|23.76|9027|2017-04-30 15:49:50
18476084|195|1951233|4631.89|18.29|36.63|9012|2017-05-07 16:02:56
57555035|132|1321747|1846.24|22.19|35.47|9026|2017-05-09 15:56:38
23333340|155|1551696|2148.23|22.97|46.48|9023|2017-05-09 15:51:15
34525084|115|1151685|3104.96|11.46|24.49|9002|2017-05-02 16:07:38
72216154|153|1531973|4123.94|11.03|22.81|9018|2017-04-29 15:57:20
24871823|110|1101641|2423.06|15.56|33.88|9008|2017-05-02 16:01:24
76165007|146|1461151|504.50|6.29|16.07|9004|2017-05-10 15:40:42
56422810|131|1311698|895.18|5.91|16.98|9017|2017-05-07 16:04:56
38256551|136|1361936|4003.68|2.51|12.40|9021|2017-05-03 15:50:51
40873121|178|1781791|1597.01|12.88|36.18|9021|2017-04-28 15:40:04
64264417|162|1621442|443.18|3.01|5.29|9029|2017-05-08 15:57:37
24363048|116|1161822|1458.08|6.07|7.52|9025|2017-05-06 15:45:17
55653873|171|1711316|3287.55|13.70|31.29|9028|2017-05-10 16:04:53
65406881|173|1731051|4183.77|9.55|21.24|9010|2017-05-06 15:38:49
32073561|181|1811398|3502.68|3.69|23.50|9027|2017-04-28 15:36:40
75810012|152|1521746|3119.71|13.92|33.90|9007|2017-05-08 15:52:53
36536278|198|1981621|2806.64|11.55|25.73|9001|2017-05-02 15:47:01
54326556|171|1711718|549.25|6.67|24.63|9002|2017-05-01 16:03:33
50211002|124|1241525|4966.94|14.47|17.02|9005|2017-05-08 15:59:34
16460003|143|1431818|3398.02|23.20|24.15|9006|2017-04-30 15:38:34
32723288|152|1521350|4000.15|18.53|40.15|9019|2017-05-03 16:07:47
56252220|167|1671766|4421.74|10.30|26.00|9014|2017-05-01 15:49:48
71866372|172|1721757|4251.69|21.64|35.21|9030|2017-05-11 15:53:57
46383770|137|1371976|1857.43|19.46|28.41|9020|2017-04-30 15:56:13
57232421|111|1111299|2254.07|1.92|23.45|9011|2017-04-27 15:57:15
26214327|191|1911002|4112.85|8.69|16.84|9003|2017-05-04 15:50:29
31808100|105|1051200|4689.68|13.83|25.38|9023|2017-05-08 16:09:05
82341226|116|1161306|1194.61|5.25|26.48|9019|2017-05-06 16:05:29
58230553|121|1211854|1505.50|17.03|32.22|9009|2017-05-11 15:45:58
73231500|189|1891654|1275.85|4.02|21.57|9014|2017-04-28 15:59:24
57206123|111|1111001|355.44|6.96|18.44|9009|2017-04-27 16:06:21
77036045|125|1251102|3577.24|23.21|33.74|9002|2017-05-04 15:46:18
40574656|155|1551334|2774.86|3.09|18.44|9029|2017-04-27 16:00:36
57221742|158|1581557|2780.06|8.26|29.87|9008|2017-05-11 15:47:25
21668266|105|1051624|2340.50|10.25|32.36|9007|2017-04-30 16:00:43
24821560|108|1081935|2660.42|17.26|40.05|9013|2017-05-09 15:48:35
25146733|159|1591224|4137.27|23.53|38.30|9014|2017-04-27 15:43:39
47384885|108|1081952|2886.62|20.19|24.50|9003|2017-05-08 15:39:49
52488513|100|1001416|3067.03|20.40|41.03|9006|2017-05-04 15:54:40
55825361|159|1591615|2765.66|0.62|20.16|9009|2017-05-01 15:54:01
68112315|135|1351830|3399.12|3.03|22.77|9028|2017-05-09 15:55:09
37570017|101|1011083|4673.50|7.48|8.37|9011|2017-05-03 15:46:01
73146311|197|1971361|4810.55|9.89|30.57|9018|2017-04-29 15:57:05
22126727|103|1031002|422.43|15.48|25.94|9030|2017-04-30 15:55:57
61616553|148|1481550|2406.88|17.67|33.82|9019|2017-05-09 15:49:07
83250532|188|1881026|1576.50|23.23|45.19|9025|2017-05-11 15:39:27
53361876|113|1131533|2591.89|10.28|20.04|9027|2017-05-10 15:54:33
41726401|108|1081455|4844.90|21.14|33.85|9017|2017-04-30 16:01:32
81404630|164|1641610|3482.87|15.80|18.22|9005|2017-05-08 15:35:41
57485456|129|1291785|1988.52|17.00|32.05|9022|2017-04-29 15:55:31
34002020|128|1281675|1993.92|6.16|7.41|9007|2017-04-30 15:45:45
63348737|170|1701213|2944.56|11.75|26.83|9020|2017-04-29 16:03:27
17762355|142|1421724|3955.93|12.44|14.04|9022|2017-05-04 15:50:45
87223133|154|1541406|2090.37|4.09|17.28|9025|2017-04-30 15:52:58
66657025|157|1571864|4260.38|1.11|15.86|9008|2017-04-30 16:01:11
84157606|182|1821232|1164.00|15.51|38.11|9004|2017-05-11 15:57:52
65614101|133|1331707|4135.27|7.16|11.95|9013|2017-05-06 15:45:44
44434501|179|1791847|4474.40|10.95|15.14|9012|2017-05-09 15:42:32
42143871|113|1131126|4242.17|18.04|33.89|9030|2017-05-10 15:55:58
17145216|108|1081007|757.99|14.76|24.00|9018|2017-04-28 15:49:23
57123288|126|1261622|2361.49|1.49|26.30|9019|2017-05-09 15:50:07
27237677|166|1661574|2666.10|16.90|23.39|9016|2017-05-11 15:47:31
18227448|121|1211283|1370.65|2.53|16.00|9030|2017-05-04 15:51:01
88013131|190|1901542|145.09|0.45|15.10|9019|2017-05-03 15:47:38
61882557|138|1381569|2961.52|9.95|12.02|9001|2017-05-01 15:53:28
82455185|136|1361204|4348.98|14.48|22.26|9016|2017-04-27 16:01:27
44160050|158|1581197|4858.14|10.07|13.87|9001|2017-05-10 15:36:44
71322348|195|1951060|2606.30|10.80|20.34|9017|2017-05-06 16:08:26
76213284|168|1681681|4032.51|20.90|25.75|9014|2017-04-27 15:42:29
67428760|145|1451207|3954.45|12.20|22.55|9024|2017-04-29 16:09:21
48042184|109|1091904|1752.42|0.19|15.42|9022|2017-05-07 15:59:30
66772056|190|1901151|4916.76|1.24|24.09|9010|2017-05-10 16:07:33
86281203|182|1821395|1984.86|17.49|20.38|9007|2017-05-07 16:09:08
45185204|151|1511500|3291.26|3.32|11.88|9007|2017-05-09 16:03:56
27008710|193|1931960|305.03|8.59|31.63|9016|2017-05-08 16:06:29
47053084|150|1501896|2462.57|2.41|26.07|9028|2017-04-30 16:10:56
